make,model,km_driven,ownership,transmission,engine,fuel,city,reg_year_int,car_age,price
Maruti,S-Presso VXI Opt CNG,57346.0,First Owner,Manual,998.0,CNG,Pune,2020.0,5.0,426000.0
Toyota,Innova Crysta 2.8 ZX AT BSIV,98000.0,First Owner,Automatic,2755.0,Diesel,New Delhi,2018.0,7.0,1600000.0
Skoda,Kushaq 1.0 TSI Style AT,13396.0,First Owner,Automatic,999.0,Petrol,Ahmedabad,2024.0,1.0,1480000.0
Tata,Altroz XT,32112.0,First Owner,Manual,1199.0,Petrol,Jaipur,2023.0,2.0,795000.0
Kia,Seltos HTX,6000.0,First Owner,Manual,1497.0,Petrol,New Delhi,2024.0,1.0,1600000.0
Kia,Carens Prestige Plus iMT BSVI,25000.0,First Owner,Automatic,1482.0,Petrol,Kolkata,2023.0,2.0,1395000.0
Skoda,Kushaq 1.0 TSI Style AT BSVI,19000.0,First Owner,Automatic,999.0,Petrol,Mumbai,2022.0,3.0,1350000.0
Skoda,Slavia 1.5 TSI Style AT,40000.0,First Owner,Automatic,1498.0,Petrol,Chandigarh,2023.0,2.0,1400000.0
Honda,Amaze 2nd Gen VX,42889.0,Second Owner,Manual,1199.0,Petrol,Pune,2016.0,9.0,498000.0
Mahindra,Thar LX 4WD Hard Top Diesel BSVI,32403.0,First Owner,Manual,2184.0,Diesel,Pune,2022.0,3.0,1378000.0
Volkswagen,Taigun 1.5 TSI GT BSVI,17075.0,Second Owner,Manual,1498.0,Petrol,Ahmedabad,2022.0,3.0,955000.0
Maruti,Wagon R LXI BS IV,54000.0,First Owner,Manual,998.0,Petrol,Gurgaon,2014.0,11.0,295000.0
Renault,KWID 1.0 AMT RXT,69573.0,Second Owner,Automatic,999.0,Petrol,Ahmedabad,2017.0,8.0,238000.0
Mahindra,XUV500 W11 BSIV,90000.0,First Owner,Manual,2179.0,Diesel,Chandigarh,2019.0,6.0,1025000.0
Hyundai,Grand i10 Nios Sportz CNG,22578.0,First Owner,Manual,1197.0,CNG,Ahmedabad,2023.0,2.0,680000.0
Renault,Triber RXT,2600.0,First Owner,Manual,999.0,Petrol,Hyderabad,2025.0,0.0,700000.0
Maruti,Ignis 1.2 Sigma BSIV,46580.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2019.0,6.0,370000.0
Skoda,Kushaq 1.0 TSI Style,13091.0,First Owner,Manual,999.0,Petrol,Bangalore,2022.0,3.0,1441000.0
Kia,Sonet HTX Turbo iMT BSVI,32489.0,First Owner,Manual,998.0,Petrol,Pune,2021.0,4.0,777000.0
Renault,Triber RXZ,29897.0,First Owner,Manual,999.0,Petrol,Gurgaon,2022.0,3.0,597000.0
Honda,Elevate ZX CVT,20000.0,First Owner,Automatic,1498.0,Petrol,Ahmedabad,2023.0,2.0,1551000.0
Mahindra,XUV300 W8 BSVI,58368.0,First Owner,Manual,1197.0,Petrol,Bangalore,2021.0,4.0,916000.0
Mahindra,Thar LX Hard Top Diesel,25000.0,First Owner,Manual,2184.0,Diesel,Pune,2023.0,2.0,1595000.0
Tata,Nexon 1.5 Revotorq XM,67797.0,First Owner,Manual,1497.0,Diesel,Bangalore,2018.0,7.0,775000.0
Volkswagen,Taigun 1.0 TSI Topline BSVI,28000.0,First Owner,Manual,1353.0,Petrol,Bangalore,2022.0,3.0,1650000.0
Kia,Seltos GTX Plus DCT,8154.0,First Owner,Automatic,1353.0,Petrol,Bangalore,2023.0,2.0,1849000.0
Tata,Tigor XZ BSVI,69337.0,First Owner,Manual,1199.0,Petrol,Jaipur,2022.0,3.0,560000.0
Skoda,Fabia 1.2 MPI Elegance,95000.0,First Owner,Manual,1198.0,Petrol,Mumbai,2012.0,13.0,165000.0
Skoda,Rapid 1.6 MPI AT Ambition BSIV,50000.0,First Owner,Automatic,1598.0,Petrol,Pune,2018.0,7.0,680000.0
Renault,Triber RXZ,75487.0,Second Owner,Manual,999.0,Petrol,Hyderabad,2020.0,5.0,547000.0
Renault,KWID 1.0 AMT RXT,21701.0,Second Owner,Automatic,999.0,Petrol,Thane,2016.0,9.0,249000.0
Toyota,Innova 2.5 E,160000.0,Third Owner,Manual,2494.0,Diesel,Bangalore,2011.0,14.0,550000.0
Honda,City i-VTEC CVT ZX,82487.0,First Owner,Automatic,1497.0,Petrol,Bangalore,2017.0,8.0,716000.0
Renault,Duster 110PS Diesel RxZ,78000.0,First Owner,Manual,1461.0,Diesel,Jaipur,2013.0,12.0,350000.0
Kia,Seltos HTX IVT G,37000.0,First Owner,Automatic,1497.0,Petrol,New Delhi,2021.0,4.0,1290000.0
Toyota,Glanza G,25160.0,First Owner,Manual,1197.0,Petrol,Pune,2022.0,3.0,701000.0
Skoda,Kushaq 1.0 TSI Style,26850.0,First Owner,Manual,999.0,Petrol,Noida,2022.0,3.0,1101000.0
Skoda,Superb Elegance 1.8 TSI AT,80000.0,Second Owner,Automatic,1798.0,Petrol,Noida,2015.0,10.0,950000.0
Kia,Seltos HTX IVT G,36000.0,First Owner,Automatic,1497.0,Petrol,Kolkata,2022.0,3.0,1195000.0
Kia,Carnival Limousine,48000.0,First Owner,Automatic,2199.0,Diesel,Noida,2020.0,5.0,2875000.0
Kia,Carens Prestige Plus iMT,56590.0,Second Owner,Manual,1482.0,Petrol,Chandigarh,2022.0,3.0,1049000.0
Hyundai,Venue SX Plus Turbo DCT BSIV,73363.0,First Owner,Automatic,998.0,Petrol,Ahmedabad,2019.0,6.0,678000.0
Toyota,Etios V,46236.0,First Owner,Manual,1496.0,Petrol,Bangalore,2011.0,14.0,344000.0
Hyundai,Verna i (Petrol),65000.0,Third Owner,Manual,1599.0,Petrol,Mumbai,2009.0,16.0,175000.0
Skoda,Rapid 1.0 TSI Style AT,80243.0,Second Owner,Automatic,999.0,Petrol,Bangalore,2021.0,4.0,834000.0
Hyundai,i20 Magna 1.4 CRDi,96000.0,First Owner,Manual,1396.0,Diesel,Jaipur,2014.0,11.0,341000.0
Hyundai,Grand i10 Nios Sportz,2245.0,First Owner,Manual,1197.0,Petrol,Kolkata,2023.0,2.0,675000.0
Volkswagen,Vento 1.5 TDI Highline AT,127000.0,First Owner,Automatic,1498.0,Diesel,Ahmedabad,2018.0,7.0,700000.0
Mahindra,Thar LX 4WD Hard Top Diesel BSVI,11000.0,First Owner,Manual,2184.0,Diesel,Ahmedabad,2022.0,3.0,1390000.0
Mahindra,TUV 300 mHAWK100 T8,76000.0,Second Owner,Manual,1493.0,Diesel,Mumbai,2016.0,9.0,521000.0
Hyundai,Xcent 1.2 Kappa SX Option,58000.0,Second Owner,Manual,1197.0,Petrol,New Delhi,2014.0,11.0,295000.0
Renault,Kiger RXT Opt,32001.0,First Owner,Manual,999.0,Petrol,Chennai,2021.0,4.0,650000.0
Toyota,Rumion V AT,8400.0,First Owner,Automatic,1462.0,Petrol,New Delhi,2024.0,1.0,1300000.0
Volkswagen,Vento Petrol Highline,40161.0,First Owner,Manual,1598.0,Petrol,Noida,2013.0,12.0,338000.0
Volkswagen,Virtus GT Plus DSG,30000.0,First Owner,Automatic,1498.0,Petrol,Chandigarh,2023.0,2.0,1670000.0
Volkswagen,Vento 1.6 Highline,80000.0,First Owner,Manual,1598.0,Petrol,Noida,2014.0,11.0,360000.0
Toyota,Innova 2.5 GX 8 STR BSIV,55000.0,First Owner,Manual,2494.0,Diesel,Kolkata,2012.0,13.0,475000.0
Mahindra,Thar LX Hard Top Diesel,30000.0,First Owner,Manual,2184.0,Diesel,Gurgaon,2023.0,2.0,1600000.0
Tata,Nexon XMA AMT S,19296.0,First Owner,Automatic,1199.0,Petrol,Chennai,2023.0,2.0,901000.0
Renault,KWID RXL,22495.0,First Owner,Manual,799.0,Petrol,Ahmedabad,2016.0,9.0,233000.0
Renault,KWID 1.0 RXL AMT,10545.0,Second Owner,Automatic,999.0,Petrol,Bangalore,2021.0,4.0,370000.0
Toyota,Yaris G CVT BSIV,60000.0,First Owner,Automatic,1496.0,Petrol,Thane,2018.0,7.0,675000.0
Honda,City i-VTEC CVT ZX,60000.0,Second Owner,Automatic,1497.0,Petrol,Thane,2019.0,6.0,785000.0
Mahindra,Thar LX 4WD Hard Top Diesel BSVI,16779.0,First Owner,Manual,2184.0,Diesel,Ahmedabad,2022.0,3.0,1309000.0
Hyundai,Grand i10 Sportz,50962.0,First Owner,Manual,1197.0,Petrol,Gurgaon,2015.0,10.0,301000.0
Maruti,Wagon R VXI 1.2,59520.0,First Owner,Manual,1197.0,Petrol,Jaipur,2021.0,4.0,484000.0
Honda,Jazz ZX,22093.0,First Owner,Manual,1199.0,Petrol,Bangalore,2022.0,3.0,970000.0
Mahindra,XUV500 W8 2WD,105000.0,First Owner,Manual,2179.0,Diesel,Pune,2016.0,9.0,750000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,24387.0,First Owner,Automatic,1997.0,Petrol,Hyderabad,2022.0,3.0,1240000.0
Honda,City i VTEC E,45000.0,First Owner,Manual,1497.0,Petrol,Thane,2015.0,10.0,440000.0
Renault,KWID RXL,14443.0,Second Owner,Manual,799.0,Petrol,Ahmedabad,2020.0,5.0,318000.0
Skoda,Rapid 1.5 TDI AT Style BSIV,115719.0,First Owner,Automatic,1498.0,Diesel,Chennai,2017.0,8.0,711000.0
Hyundai,i10 Sportz 1.2,120000.0,Second Owner,Manual,1197.0,Petrol,Chandigarh,2010.0,15.0,190000.0
Skoda,Rapid 1.0 TSI Ambition,42000.0,First Owner,Manual,999.0,Petrol,Hyderabad,2020.0,5.0,785000.0
Maruti,Wagon R LXI,119662.0,First Owner,Manual,998.0,Petrol,Noida,2012.0,13.0,125000.0
Volkswagen,Tiguan 2.0 TDI Highline,117323.0,First Owner,Automatic,1968.0,Diesel,Gurgaon,2020.0,5.0,1607000.0
Mahindra,Thar LX 4-Str Hard Top Diesel RWD BSVI,13766.0,First Owner,Manual,1497.0,Diesel,Hyderabad,2022.0,3.0,1366000.0
Toyota,Innova Crysta 2.4 VX 7 STR,80000.0,First Owner,Manual,2393.0,Diesel,Hyderabad,2022.0,3.0,2600000.0
Volkswagen,Vento Petrol Comfortline,56000.0,Second Owner,Manual,1598.0,Petrol,Pune,2013.0,12.0,320000.0
Renault,Duster RXS 110PS BSIV,85000.0,First Owner,Manual,1461.0,Diesel,Gurgaon,2019.0,6.0,595000.0
Honda,Amaze 2nd Gen VX CVT BSVI,12670.0,First Owner,Automatic,1199.0,Petrol,Hyderabad,2023.0,2.0,940000.0
Honda,Jazz VX,25735.0,First Owner,Manual,1199.0,Petrol,Bangalore,2018.0,7.0,676000.0
Mahindra,XUV300 W8 AMT Optional Diesel BSVI,53000.0,First Owner,Automatic,1497.0,Diesel,Jaipur,2021.0,4.0,1070000.0
Maruti,Wagon R VXI 1.2,15083.0,First Owner,Manual,1197.0,Petrol,Jaipur,2020.0,5.0,484000.0
Kia,Seltos HTX G,40283.0,First Owner,Manual,1497.0,Petrol,Jaipur,2021.0,4.0,1250000.0
Honda,WR-V VX,33101.0,First Owner,Manual,1199.0,Petrol,Chennai,2022.0,3.0,838000.0
Mahindra,Scorpio Intelli Hybrid S4 Plus,98000.0,First Owner,Manual,2179.0,Diesel,Mumbai,2017.0,8.0,895000.0
Tata,Harrier XT BSIV,70000.0,First Owner,Manual,1956.0,Diesel,Chandigarh,2019.0,6.0,900000.0
Tata,Nexon KRAZ Diesel,31457.0,First Owner,Manual,1497.0,Diesel,Ahmedabad,2019.0,6.0,647000.0
Honda,Amaze S Petrol BSIV,30000.0,First Owner,Manual,1199.0,Petrol,Ahmedabad,2019.0,6.0,585000.0
Tata,Altroz XE Plus BSVI,18175.0,First Owner,Manual,1199.0,Petrol,Noida,2022.0,3.0,545000.0
Hyundai,Creta 1.6 VTVT S,43000.0,First Owner,Manual,1591.0,Petrol,Kolkata,2016.0,9.0,475000.0
Skoda,Octavia 2.0 TDI AT L K,58000.0,First Owner,Automatic,1968.0,Diesel,Chennai,2017.0,8.0,1850000.0
Honda,Jazz 1.2 V AT i VTEC,66507.0,Third Owner,Automatic,1199.0,Petrol,Bangalore,2017.0,8.0,514000.0
Toyota,Glanza E,7657.0,First Owner,Manual,1197.0,Petrol,Bangalore,2024.0,1.0,669000.0
Tata,Tiago NRG XZ,33077.0,First Owner,Manual,1199.0,Petrol,Jaipur,2021.0,4.0,573000.0
Renault,Triber RXZ,25433.0,First Owner,Manual,999.0,Petrol,Hyderabad,2022.0,3.0,680000.0
Mahindra,Bolero B6 BSVI,75000.0,First Owner,Manual,1493.0,Diesel,Bangalore,2020.0,5.0,895000.0
Hyundai,Verna 1.6 SX,78000.0,Second Owner,Manual,1582.0,Diesel,Ahmedabad,2012.0,13.0,310000.0
Tata,Safari XZA AT BSVI,37000.0,First Owner,Automatic,1956.0,Diesel,Pune,2021.0,4.0,1799000.0
Hyundai,Creta 1.6 EX Petrol,30982.0,First Owner,Manual,1591.0,Petrol,Noida,2016.0,9.0,742000.0
Mahindra,Thar LX 4WD Convert Top Diesel BSVI,65000.0,First Owner,Manual,2184.0,Diesel,Hyderabad,2023.0,2.0,1593000.0
Renault,Duster 110PS Diesel RxZ,91000.0,First Owner,Manual,1461.0,Diesel,Jaipur,2017.0,8.0,499000.0
Tata,Punch Accomplished S AMT,3000.0,First Owner,Automatic,1199.0,Petrol,New Delhi,2024.0,1.0,825000.0
Renault,Duster Petrol RXS CVT,30174.0,First Owner,Automatic,1498.0,Petrol,Bangalore,2017.0,8.0,745000.0
Kia,Seltos HTX IVT,93360.0,First Owner,Automatic,1497.0,Petrol,Jaipur,2021.0,4.0,1035000.0
Hyundai,i10 Sportz 1.1L,44568.0,First Owner,Manual,1086.0,Petrol,Ahmedabad,2015.0,10.0,314000.0
Renault,KWID 1.0 AMT RXT,43656.0,First Owner,Automatic,999.0,Petrol,Ahmedabad,2019.0,6.0,340000.0
Renault,Duster 110PS Diesel RxS AMT,57047.0,First Owner,Automatic,1461.0,Diesel,Kolkata,2019.0,6.0,656000.0
Honda,Amaze 2nd Gen S,39249.0,First Owner,Manual,1199.0,Petrol,Gurgaon,2016.0,9.0,424000.0
Kia,Seltos HTK Diesel,88000.0,First Owner,Manual,1493.0,Diesel,Jaipur,2021.0,4.0,1150000.0
Kia,Sonet HTX Turbo iMT BSVI,15000.0,First Owner,Manual,998.0,Petrol,Jaipur,2023.0,2.0,980000.0
Renault,Triber RXZ,23956.0,First Owner,Manual,999.0,Petrol,Pune,2021.0,4.0,629000.0
Maruti,Vitara Brezza ZDi,83572.0,First Owner,Manual,1248.0,Diesel,Chandigarh,2018.0,7.0,590000.0
Renault,Kiger RXE,18000.0,First Owner,Manual,999.0,Petrol,Jaipur,2022.0,3.0,748000.0
Skoda,Superb Style 2.0 TDI AT,72098.0,First Owner,Automatic,1968.0,Diesel,Kolkata,2017.0,8.0,1180000.0
Mahindra,Thar LX 4WD Hard Top Diesel BSVI,36308.0,First Owner,Manual,2184.0,Diesel,Ahmedabad,2021.0,4.0,1189000.0
Renault,KWID RXL,65561.0,First Owner,Manual,799.0,Petrol,Gurgaon,2022.0,3.0,331000.0
Volkswagen,Virtus Highline,3400.0,First Owner,Manual,999.0,Petrol,Jaipur,2024.0,1.0,1200000.0
Kia,Seltos HTK Diesel,22767.0,First Owner,Manual,1493.0,Diesel,Chandigarh,2023.0,2.0,1010000.0
Maruti,Swift VXI,33437.0,First Owner,Manual,1197.0,Petrol,Pune,2016.0,9.0,447000.0
Kia,Seltos HTX Diesel AT,23000.0,First Owner,Automatic,1493.0,Diesel,Chennai,2023.0,2.0,1690000.0
Maruti,S-Presso VXI Plus 2019-2022,23092.0,Second Owner,Manual,998.0,Petrol,Bangalore,2021.0,4.0,401000.0
Honda,City i VTEC CVT VX,58000.0,First Owner,Automatic,1497.0,Petrol,New Delhi,2015.0,10.0,575000.0
Tata,Harrier XZA Plus AT BSVI,96000.0,First Owner,Automatic,1956.0,Diesel,Hyderabad,2020.0,5.0,1750000.0
Skoda,Kushaq 1.0 TSI Ambition AT,35000.0,First Owner,Automatic,999.0,Petrol,Hyderabad,2021.0,4.0,1195000.0
Hyundai,Creta 1.6 CRDi AT SX Plus,150000.0,First Owner,Automatic,1582.0,Diesel,Hyderabad,2018.0,7.0,1029000.0
Skoda,Kushaq 1.0 TSI Ambition AT BSVI,40632.0,Second Owner,Automatic,999.0,Petrol,Bangalore,2022.0,3.0,1120000.0
Kia,Sonet GTX Plus Turbo DCT DT,25000.0,First Owner,Automatic,998.0,Petrol,Kolkata,2020.0,5.0,725000.0
Maruti,Baleno 1.2 Sigma,79579.0,First Owner,Manual,1197.0,Petrol,New Delhi,2016.0,9.0,410000.0
Tata,Harrier Fearless Plus Dark,3500.0,First Owner,Manual,1956.0,Diesel,Pune,2023.0,2.0,2400000.0
Volkswagen,Vento 1.2 Highline Plus AT 16 Alloy,94000.0,First Owner,Automatic,1197.0,Petrol,Chennai,2017.0,8.0,625000.0
Skoda,Superb Elegance 1.8 TSI MT,63000.0,Second Owner,Manual,1798.0,Petrol,Gurgaon,2015.0,10.0,710000.0
Mahindra,XUV300 W8 Diesel,65272.0,First Owner,Manual,1497.0,Diesel,Noida,2020.0,5.0,845000.0
Kia,Carnival Limousine,10000.0,First Owner,Automatic,2199.0,Diesel,Kolkata,2022.0,3.0,3500000.0
Kia,Carens Luxury Plus Diesel AT 6 STR BSVI,26438.0,First Owner,Automatic,1493.0,Diesel,Bangalore,2023.0,2.0,1865000.0
Maruti,Alto K10 VXI Plus,4500.0,First Owner,Manual,998.0,Petrol,Chennai,2024.0,1.0,525000.0
Honda,Civic 1.8 V MT,54206.0,Second Owner,Manual,1799.0,Petrol,Mumbai,2010.0,15.0,275000.0
Kia,Carnival Limousine,37000.0,First Owner,Automatic,2199.0,Diesel,New Delhi,2021.0,4.0,2990000.0
Skoda,Slavia 1.5 TSI Style AT BSVI,32000.0,First Owner,Automatic,1498.0,Petrol,Noida,2024.0,1.0,1575000.0
Toyota,Etios G,60000.0,First Owner,Manual,1496.0,Petrol,Mumbai,2013.0,12.0,261000.0
Kia,Seltos HTK Plus iMT,58048.0,First Owner,Manual,1497.0,Petrol,Pune,2021.0,4.0,1030000.0
Skoda,Rapid 1.0 TSI Ambition,40000.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2022.0,3.0,1049000.0
Hyundai,Venue S Turbo BSIV,65775.0,First Owner,Manual,998.0,Petrol,Chennai,2020.0,5.0,715000.0
Hyundai,i10 Sportz AT,46463.0,First Owner,Automatic,1197.0,Petrol,Bangalore,2011.0,14.0,285000.0
Skoda,Superb Elegance 2.0 TDI CR AT,72000.0,First Owner,Automatic,1968.0,Diesel,Mohali,2011.0,14.0,375000.0
Hyundai,i20 1.2 Asta Option,23632.0,First Owner,Manual,1197.0,Petrol,Chennai,2018.0,7.0,577000.0
Skoda,Slavia 1.0 TSI Ambition BSVI,30800.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2022.0,3.0,1125000.0
Mahindra,Thar LX 4WD Hard Top AT BSVI,16890.0,First Owner,Automatic,1997.0,Petrol,Faridabad,2022.0,3.0,1325000.0
Hyundai,i20 Petrol Magna,75474.0,First Owner,Manual,1197.0,Petrol,Pune,2012.0,13.0,241000.0
Toyota,Innova 2.5 GX 8 STR,124604.0,First Owner,Manual,2494.0,Diesel,Jaipur,2012.0,13.0,549000.0
Volkswagen,Vento 1.2 TSI Highline AT,63000.0,First Owner,Automatic,1197.0,Petrol,Chennai,2019.0,6.0,745000.0
Maruti,Vitara Brezza ZDi,87000.0,First Owner,Manual,1248.0,Diesel,Hyderabad,2018.0,7.0,820000.0
Tata,Altroz XE Diesel,60000.0,First Owner,Manual,1497.0,Diesel,Chandigarh,2022.0,3.0,600000.0
Kia,Seltos X-Line DCT,25000.0,First Owner,Automatic,1353.0,Petrol,Chennai,2021.0,4.0,1530000.0
Toyota,Fortuner 4X2 Diesel AT,44000.0,First Owner,Automatic,2755.0,Diesel,Gurgaon,2023.0,2.0,3700000.0
Honda,Amaze S Petrol BSIV,80000.0,First Owner,Manual,1199.0,Petrol,Hyderabad,2019.0,6.0,595000.0
Toyota,Innova Hycross ZX Hybrid,23020.0,First Owner,Automatic,1987.0,Petrol,Thane,2024.0,1.0,3550000.0
Hyundai,Creta EX BSVI,24740.0,First Owner,Manual,1497.0,Petrol,New Delhi,2020.0,5.0,939000.0
Renault,Kiger RXZ Turbo CVT,22581.0,First Owner,Automatic,999.0,Petrol,Mumbai,2021.0,4.0,700000.0
Honda,City ZX MT Diesel,80016.0,First Owner,Manual,1498.0,Diesel,Jaipur,2022.0,3.0,1095000.0
Renault,Triber RXL BSIV,64146.0,First Owner,Manual,999.0,Petrol,Hyderabad,2020.0,5.0,465000.0
Maruti,Alto 800 LXI Opt S-CNG,33908.0,First Owner,Manual,796.0,CNG,Chandigarh,2023.0,2.0,395000.0
Maruti,Jimny Zeta,29373.0,First Owner,Manual,1462.0,Petrol,Hyderabad,2024.0,1.0,1080000.0
Skoda,Kushaq 1.0 TSI Style,36543.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2021.0,4.0,1238000.0
Volkswagen,Polo 1.0 MPI Comfortline,51067.0,First Owner,Manual,999.0,Petrol,Chennai,2019.0,6.0,580000.0
Renault,Triber RXZ,46548.0,Second Owner,Manual,999.0,Petrol,Pune,2020.0,5.0,511000.0
Renault,Kiger RXZ Turbo CVT,36628.0,First Owner,Automatic,999.0,Petrol,Pune,2022.0,3.0,800000.0
Honda,Amaze S Petrol BSIV,17103.0,First Owner,Manual,1199.0,Petrol,Noida,2020.0,5.0,551000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS III,235000.0,Fourth Owner,Manual,2494.0,Diesel,Hyderabad,2005.0,20.0,218000.0
Volkswagen,Polo 1.5 TDI Comfortline,58000.0,Second Owner,Manual,1498.0,Diesel,Kolkata,2015.0,10.0,285000.0
Maruti,Alto K10 VXI,15058.0,First Owner,Manual,998.0,Petrol,Jaipur,2023.0,2.0,415000.0
Renault,KWID 1.0 RXT,75000.0,First Owner,Manual,999.0,Petrol,Jaipur,2018.0,7.0,275000.0
Volkswagen,Ameo 1.0 MPI Highline Plus,46163.0,Second Owner,Manual,999.0,Petrol,Hyderabad,2019.0,6.0,529000.0
Mahindra,XUV500 W8 FWD,85573.0,First Owner,Manual,2179.0,Diesel,Mumbai,2013.0,12.0,571000.0
Kia,Seltos HTX G,36000.0,First Owner,Manual,1497.0,Petrol,Bangalore,2021.0,4.0,1275000.0
Renault,Triber RXZ,61610.0,First Owner,Manual,999.0,Petrol,Jaipur,2019.0,6.0,529000.0
Mahindra,XUV300 W8 Opt,45000.0,First Owner,Manual,1197.0,Petrol,Kolkata,2023.0,2.0,950000.0
Volkswagen,Polo GT TSI,68000.0,First Owner,Automatic,1197.0,Petrol,Ahmedabad,2016.0,9.0,650000.0
Tata,Nexon XZA Plus (O) AMT Diesel,73072.0,First Owner,Automatic,1497.0,Diesel,Kolkata,2020.0,5.0,951000.0
Toyota,Innova Crysta 2.4 G Plus MT BSIV,90000.0,First Owner,Manual,2393.0,Diesel,Noida,2019.0,6.0,1325000.0
Honda,City i VTEC SV,82000.0,Second Owner,Manual,1497.0,Petrol,Ahmedabad,2015.0,10.0,400000.0
Mahindra,Thar ROXX AX7L 4WD Diesel,5000.0,First Owner,Manual,2184.0,Diesel,Chennai,2025.0,0.0,2790000.0
Volkswagen,Polo 1.2 MPI Comfortline,66000.0,First Owner,Manual,1199.0,Petrol,Hyderabad,2017.0,8.0,550000.0
Kia,Carnival Prestige,15000.0,First Owner,Automatic,2199.0,Diesel,New Delhi,2023.0,2.0,3575000.0
Maruti,Swift VXI,38794.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2020.0,5.0,532000.0
Tata,Altroz XZ Plus Dark Edition,13291.0,First Owner,Manual,1199.0,Petrol,Bangalore,2022.0,3.0,849000.0
Skoda,Rapid 1.6 MPI AT Style BSIV,61223.0,First Owner,Automatic,1598.0,Petrol,Jaipur,2019.0,6.0,775000.0
Renault,Kiger RXZ,18025.0,First Owner,Manual,999.0,Petrol,Mumbai,2022.0,3.0,684000.0
Hyundai,Exter SX Opt Connect DT,5700.0,First Owner,Manual,1197.0,Petrol,Noida,2023.0,2.0,925000.0
Renault,Kiger RXZ Turbo,12324.0,First Owner,Manual,999.0,Petrol,Pune,2021.0,4.0,650000.0
Mahindra,Thar LX 4WD Hard Top Diesel BSVI,37603.0,First Owner,Manual,2184.0,Diesel,Jaipur,2021.0,4.0,1304000.0
Hyundai,Xcent 1.2 VTVT SX Option,70000.0,First Owner,Manual,1197.0,Petrol,Thane,2018.0,7.0,450000.0
Renault,Triber RXZ EASY-R AMT BSVI,55000.0,First Owner,Automatic,999.0,Petrol,Bangalore,2020.0,5.0,550000.0
Renault,KWID 1.0 RXT,32538.0,First Owner,Manual,999.0,Petrol,Bangalore,2017.0,8.0,328000.0
Honda,City i-VTEC CVT ZX,56000.0,Second Owner,Automatic,1497.0,Petrol,Jaipur,2017.0,8.0,890000.0
Hyundai,EON Magna Optional,19700.0,First Owner,Manual,814.0,Petrol,Pune,2012.0,13.0,150000.0
Volkswagen,Virtus Topline AT BSVI,4000.0,Second Owner,Automatic,999.0,Petrol,Kolkata,2023.0,2.0,1250000.0
Renault,Kiger RXE,50000.0,First Owner,Manual,999.0,Petrol,New Delhi,2021.0,4.0,469000.0
Volkswagen,Polo IPL II 1.2 Petrol Highline,70000.0,Third Owner,Manual,1198.0,Petrol,Kolkata,2010.0,15.0,130000.0
Kia,Sonet HTK Plus Turbo iMT BSVI,12000.0,First Owner,Manual,998.0,Petrol,Chennai,2023.0,2.0,900000.0
Mahindra,KUV 100 NXT G80 K2 Plus 6 Str,24302.0,First Owner,Manual,1198.0,Petrol,Kolkata,2020.0,5.0,381000.0
Renault,KWID RXT,46000.0,First Owner,Manual,799.0,Petrol,New Delhi,2016.0,9.0,195000.0
Hyundai,Creta SX,20000.0,First Owner,Manual,1497.0,Petrol,Chennai,2023.0,2.0,1450000.0
Hyundai,Creta 1.6 Gamma SX Plus,45574.0,First Owner,Manual,1591.0,Petrol,Thane,2016.0,9.0,727000.0
Volkswagen,Taigun 1.0 TSI Highline AT BSVI,30000.0,Second Owner,Automatic,999.0,Petrol,Bangalore,2022.0,3.0,1050000.0
Kia,Seltos HTX Plus AT D,44000.0,First Owner,Automatic,1493.0,Diesel,Noida,2019.0,6.0,1150000.0
Volkswagen,Vento Petrol Highline AT,70964.0,First Owner,Automatic,1598.0,Petrol,Ahmedabad,2017.0,8.0,596000.0
Kia,Seltos GTX Plus DCT,73103.0,First Owner,Automatic,1353.0,Petrol,Jaipur,2021.0,4.0,1399000.0
Skoda,Kushaq 1.5 TSI Style DSG,20000.0,First Owner,Automatic,1498.0,Petrol,Chennai,2022.0,3.0,1530000.0
Maruti,Alto 800 LXi,9300.0,First Owner,Manual,796.0,Petrol,Pune,2014.0,11.0,250000.0
Hyundai,Creta SX BSVI,36345.0,First Owner,Manual,1497.0,Petrol,Gurgaon,2021.0,4.0,1093000.0
Skoda,Kushaq 1.5 TSI Style DSG,73739.0,First Owner,Automatic,1498.0,Petrol,Ahmedabad,2021.0,4.0,1243000.0
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,40734.0,First Owner,Manual,1197.0,Petrol,Noida,2021.0,4.0,554000.0
Kia,Seltos GTX Plus Turbo DCT,6900.0,First Owner,Automatic,1482.0,Petrol,New Delhi,2024.0,1.0,1950000.0
Honda,Elevate V CVT Apex Edition,2700.0,First Owner,Automatic,1498.0,Petrol,Mumbai,2024.0,1.0,1450000.0
Tata,Altroz XT BSVI,69800.0,First Owner,Manual,1199.0,Petrol,Chandigarh,2020.0,5.0,503000.0
Honda,City V AT,120000.0,First Owner,Automatic,1497.0,Petrol,Mumbai,2012.0,13.0,500000.0
